data: -1.76071, last: 1
data: -0.77594, last: 1
data: 0.385376, last: 1
data: -1.73923, last: 1
data: 1.61713, last: 1
data: 2.60774, last: 1
data: -3.31931, last: 1
data: 1.71446, last: 1
data: 0.670944, last: 1
data: -4.69025, last: 1
data: -1.12169, last: 1
data: -4.06293, last: 1
data: 0.28598, last: 1
data: 0.376251, last: 1
data: -3.85674, last: 1
data: -0.427948, last: 1
data: -2.05092, last: 1
data: -3.42876, last: 1
data: -2.17171, last: 1
data: -0.353226, last: 1
data: -3.24744, last: 1
data: -4.2225, last: 1
data: -2.78137, last: 1
data: -0.900528, last: 1
data: 2.89806, last: 1
data: -2.80684, last: 1
data: -2.74405, last: 1
data: 4.21799, last: 1
data: 4.22336, last: 1
data: 9.99225, last: 1
data: -1.15656, last: 1
data: 3.77122, last: 1
data: -1.99216, last: 1
data: -1.69614, last: 1
data: 0.0158997, last: 1
data: -1.20235, last: 1
data: -3.34171, last: 1
data: 5.77151, last: 1
data: 5.29526, last: 1
data: -1.52081, last: 1
data: -1.94699, last: 1
data: -3.84026, last: 1
data: 1.83861, last: 1
data: -1.42444, last: 1
data: -0.852356, last: 1
data: -0.57341, last: 1
data: -3.59746, last: 1
data: -0.381302, last: 1
data: -2.17679, last: 1
data: -2.10725, last: 1
data: 1.74519, last: 1
data: 2.17355, last: 1
data: 6.3851, last: 1
data: -0.272171, last: 1
data: -1.99553, last: 1
data: 2.48302, last: 1
data: -0.568985, last: 1
data: 0.920044, last: 1
data: -2.98595, last: 1
data: -2.81534, last: 1
data: 1.60901, last: 1
data: -0.787872, last: 1
data: 0.295654, last: 1
data: 0.102036, last: 1
data: -1.34135, last: 1
data: -3.45387, last: 1
data: -3.84026, last: 1
data: -2.6891, last: 1
data: -1.0264, last: 1
data: 1.53407, last: 1
data: 2.3884, last: 1
data: 2.00919, last: 1
data: 1.66197, last: 1
data: -3.43239, last: 1
data: -1.17502, last: 1
data: 0.27475, last: 1
data: 1.22995, last: 1
data: 0.790237, last: 1
data: -0.196579, last: 1
data: 4.35971, last: 1
data: 1.93741, last: 1
data: -1.74388, last: 1
data: -2.83105, last: 1
data: -3.32433, last: 1
data: -1.47253, last: 1
data: 0.231125, last: 1
data: -0.881729, last: 1
data: -2.72169, last: 1
data: 3.27588, last: 1
data: -0.987213, last: 1
data: 4.49213, last: 1
data: -1.87048, last: 1
data: 0.593796, last: 1
data: -4.58513, last: 1
data: -4.7381, last: 1
data: -2.41545, last: 1
data: 1.92073, last: 1
data: 1.69727, last: 1
data: -0.608566, last: 1
data: -0.392517, last: 1
data: -0.742004, last: 1
data: -1.65848, last: 1
data: -1.90175, last: 1
data: -2.5215, last: 1
data: -1.04198, last: 1
data: -3.59746, last: 1
data: -1.90578, last: 1
data: 4.18152, last: 1
data: 1.36446, last: 1
data: 0.609619, last: 1
data: 3.85066, last: 1
data: 0.814285, last: 1
data: 3.05037, last: 1
data: -1.06258, last: 1
data: 1.87852, last: 1
data: 4.30316, last: 1
data: 2.72968, last: 1
data: 5.42012, last: 1
data: -3.14915, last: 1
data: -3.42358, last: 1
data: 4.21796, last: 1
data: 1.32379, last: 1
data: 3.1532, last: 1
data: -2.42125, last: 1
data: 2.5144, last: 1
data: -3.61992, last: 1
data: -1.96301, last: 1
data: 4.06973, last: 1
data: -0.295151, last: 1
data: -3.14815, last: 1
data: 0.275009, last: 1
data: 0.380447, last: 1
data: -1.71588, last: 1
data: -1.39084, last: 1
data: -1.78253, last: 1
data: -0.60675, last: 1
data: 5.80391, last: 1
data: 3.50485, last: 1
data: 3.22067, last: 1
data: 1.34671, last: 1
data: -3.84026, last: 1
data: 1.89781, last: 1
data: 3.44955, last: 1
data: 4.48616, last: 1
data: -0.539322, last: 1
data: 1.37001, last: 1
data: 1.5304, last: 1
data: 4.80341, last: 1
data: -2.62749, last: 1
data: 1.5822, last: 1
data: -3.84026, last: 1
data: 2.96254, last: 1
data: -1.99298, last: 1
data: -3.22163, last: 1
data: -2.27715, last: 1
data: 1.14928, last: 1
data: 3.1479, last: 1
data: -3.83955, last: 1
data: 4.25804, last: 1
data: -1.80284, last: 1
data: -0.00404358, last: 1
data: 5.09157, last: 1
data: -1.16518, last: 1
data: 2.75417, last: 1
data: -0.0144043, last: 1
data: -0.253769, last: 1
data: -3.12958, last: 1
data: 7.62439, last: 1
data: 1.55136, last: 1
data: 0.996094, last: 1
data: -0.668121, last: 1
data: -3.35277, last: 1
data: -1.15437, last: 1
data: 3.01942, last: 1
data: 0.653915, last: 1
data: 3.87059, last: 1
data: 1.04185, last: 1
data: 0.956253, last: 1
data: -1.28656, last: 1
data: 0.130997, last: 1
data: -2.92068, last: 1
data: 6.25508, last: 1
data: 4.38983, last: 1
data: -2.57942, last: 1
data: -3.14815, last: 1
data: -1.65332, last: 1
data: 2.31706, last: 1
data: -1.68097, last: 1
data: -1.36411, last: 1
data: -0.43866, last: 1
data: 0.53656, last: 1
data: 5.68456, last: 1
data: -1.36287, last: 1
data: 2.48985, last: 1
data: 1.19913, last: 1
data: -2.55359, last: 1
data: -2.57585, last: 1
data: -0.307358, last: 1
data: -1.26463, last: 1
data: 2.56648, last: 1
data: 0.0457153, last: 1
data: 3.27435, last: 1
data: -1.58151, last: 1
data: 0.152771, last: 1
data: 5.41231, last: 1
data: -0.159454, last: 1
data: -0.193588, last: 1
data: 2.22342, last: 1
data: -4.75853, last: 1
data: -2.87508, last: 1
data: 0.482849, last: 1
data: 0.471024, last: 1
data: 2.23027, last: 1
data: 4.36191, last: 1
data: -0.686462, last: 1
data: -0.77594, last: 1
data: 4.45348, last: 1
data: -0.781097, last: 1
data: 0.0362396, last: 1
data: -2.81067, last: 1
data: -2.55533, last: 1
data: 0.707169, last: 1
data: 0.270416, last: 1
data: 5.0668, last: 1
data: 0.814453, last: 1
data: 2.39035, last: 1
data: 3.55112, last: 1
data: 0.112686, last: 1
data: 2.88243, last: 1
data: 1.18962, last: 1
data: -2.75516, last: 1
data: -0.737961, last: 1
data: 1.53445, last: 1
data: -1.27682, last: 1
data: 1.62669, last: 1
data: 2.07324, last: 1
data: -1.3029, last: 1
data: -1.34671, last: 1
data: -4.20445, last: 1
data: 0.905991, last: 1
data: -4.26741, last: 1
data: 0.724442, last: 1
data: 0.989136, last: 1
data: 1.70702, last: 1
data: 6.92554, last: 1
data: 3.08025, last: 1
data: 0.965485, last: 1
data: -3.48071, last: 1
data: -3.44485, last: 1
data: -1.88458, last: 1
data: -2.96048, last: 1
data: -3.25311, last: 1
data: -2.70213, last: 1
data: -3.57701, last: 1
data: -3.24596, last: 1
data: 7.08035, last: 1
data: -0.442093, last: 1
data: -1.10643, last: 1
data: -4.77156, last: 1
data: 0.353897, last: 1
data: -0.0930634, last: 1
data: 0.657211, last: 1
data: -0.111847, last: 1
data: -3.52928, last: 1
data: -0.502213, last: 1
data: 2.58641, last: 1
data: 0.355682, last: 1
data: -4.58513, last: 1
data: 1.38843, last: 1
data: 1.35646, last: 1
data: 2.24956, last: 1
data: -4.06813, last: 1
data: 5.16135, last: 1
data: 0.657242, last: 1
data: 0.171692, last: 1
data: -4.00659, last: 1
data: 3.95665, last: 1
data: 3.99957, last: 1
data: -1.1736, last: 1
data: 3.05763, last: 1
data: -0.10936, last: 1
data: 0.733521, last: 1
data: 3.93044, last: 1
data: 6.35544, last: 1
data: 2.51578, last: 1
data: 1.77707, last: 1
data: 1.16121, last: 1
data: 1.56268, last: 1
data: -0.316376, last: 1
data: 10.7826, last: 1
data: 0.26001, last: 1
data: 0.567612, last: 1
data: -0.83902, last: 1
data: -5.47028, last: 1
data: 1.70865, last: 1
data: -2.62561, last: 1
data: 0.625504, last: 1
data: 0.171692, last: 1
data: 6.58504, last: 1
data: 4.30316, last: 1
data: -3.42358, last: 1
data: 5.40909, last: 1
data: -2.31546, last: 1
data: 8.72176, last: 1
data: -3.34171, last: 1
data: 3.01228, last: 1
data: -0.483032, last: 1
data: -4.05153, last: 1
data: -2.91237, last: 1
data: 1.81369, last: 1
data: -1.51279, last: 1
data: 2.47227, last: 1
data: 0.136703, last: 1
data: -1.05994, last: 1
data: -2.61613, last: 1
data: -0.9935, last: 1
data: 4.52229, last: 1
data: 1.69086, last: 1
data: -0.441162, last: 1
data: 7.47586, last: 1
data: -2.70068, last: 1
data: 0.138657, last: 1
data: 2.91316, last: 1
data: -0.793594, last: 1
data: 4.05394, last: 1
data: 5.17392, last: 1
data: 5.90881, last: 1
data: -0.567368, last: 1
data: -0.340179, last: 1
data: -3.32956, last: 1
data: -0.333466, last: 1
data: 4.51617, last: 1
data: 1.71904, last: 1
data: -3.51933, last: 1
data: -2.33649, last: 1
data: 1.92224, last: 1
data: -2.41553, last: 1
data: 3.08971, last: 1
data: 2.67131, last: 1
data: 1.40359, last: 1
data: -1.10318, last: 1
data: -2.11891, last: 1
data: -0.127777, last: 1
data: 1.87952, last: 1
data: -2.78654, last: 1
data: -0.312881, last: 1
data: -4.93663, last: 1
data: -3.98042, last: 1
data: -0.510361, last: 1
data: 2.73454, last: 1
data: -4.93663, last: 1
data: 0.325745, last: 1
data: -2.46593, last: 1
data: 2.59918, last: 1
data: 1.68912, last: 1
data: -1.16139, last: 1
data: -2.27415, last: 1
data: 1.33028, last: 1
data: -1.29636, last: 1
data: 1.9313, last: 1
data: -2.80478, last: 1
data: 1.68123, last: 1
data: -0.850021, last: 1
data: 7.15366, last: 1
data: 2.5462, last: 1
data: -0.131805, last: 1
data: 5.93202, last: 1
data: 0.66507, last: 1
data: -2.63507, last: 1
data: 1.32846, last: 1
data: -0.605804, last: 1
data: -1.20569, last: 1
data: 0.111023, last: 1
data: 1.74606, last: 1
data: 1.2244, last: 1
data: 1.09276, last: 1
data: 3.48912, last: 1
data: 4.02463, last: 1
data: -4.06055, last: 1
data: 0.778091, last: 1
data: -4.77988, last: 1
data: -1.89609, last: 1
data: 0.674057, last: 1
data: -5.47028, last: 1
data: -2.57443, last: 1
data: -4.14473, last: 1
data: 4.57503, last: 1
data: 0.157227, last: 1
data: -0.642838, last: 1
data: -0.961655, last: 1
data: 2.90508, last: 1
data: 1.60362, last: 1
data: -2.62059, last: 1
data: 5.92107, last: 1
data: 1.08841, last: 1
data: -1.11574, last: 1
data: -0.81543, last: 1
data: 1.11098, last: 1
data: 4.78525, last: 1
data: -3.30661, last: 1
data: 4.03102, last: 1
data: 1.76653, last: 1
data: -1.63992, last: 1
data: -4.74654, last: 1
data: -3.88641, last: 1
data: 0.281387, last: 1
data: -3.61108, last: 1
data: -2.42146, last: 1
data: -1.32681, last: 1
data: -0.699142, last: 1
data: -0.71019, last: 1
data: 1.4525, last: 1
data: 0.0909882, last: 1
data: 0.32132, last: 1
data: -2.89569, last: 1
data: -0.082962, last: 1
data: -1.1846, last: 1
data: -0.941788, last: 1
data: -5.47028, last: 1
data: 0.874329, last: 1
data: -0.880692, last: 1
data: -0.971069, last: 1
data: 0.165359, last: 1
data: 8.72781, last: 1
data: 2.11334, last: 1
data: 7.5441, last: 1
data: 0.639221, last: 1
data: -2.8102, last: 1
data: 6.87088, last: 1
data: 0.934357, last: 1
data: -1.07513, last: 1
data: 0.718323, last: 1
data: 2.46608, last: 1
data: 0.74498, last: 1
data: -5.47028, last: 1
data: 2.44099, last: 1
data: 1.28229, last: 1
data: 0.27948, last: 1
data: 1.23204, last: 1
data: 2.86435, last: 1
data: -3.30661, last: 1
data: 1.52655, last: 1
data: -2.94917, last: 1
data: -1.8307, last: 1
data: 3.06793, last: 1
data: 2.13319, last: 1
data: 4.78378, last: 1
data: 0.382751, last: 1
data: -3.70615, last: 1
data: -2.75206, last: 1
data: 0.822403, last: 1
data: 2.50966, last: 1
data: -3.28171, last: 1
data: -0.531342, last: 1
data: -3.51784, last: 1
data: 0.918533, last: 1
data: -2.24951, last: 1
data: 3.64635, last: 1
data: -2.95287, last: 1
data: -2.04417, last: 1
data: 2.34377, last: 1
data: -0.123505, last: 1
data: 1.72302, last: 1
data: 0.550095, last: 1
data: -4.06813, last: 1
data: 2.34581, last: 1
data: -3.35905, last: 1
data: 4.41447, last: 1
data: 3.40724, last: 1
data: -3.5687, last: 1
data: 0.852798, last: 1
data: 0.396759, last: 1
data: -0.735626, last: 1
data: 4.70795, last: 1
data: 0.194778, last: 1
data: 4.85912, last: 1
data: 0.276718, last: 1
data: -2.66599, last: 1
data: 3.14047, last: 1
data: 0.298004, last: 1
data: 1.51443, last: 1
data: 6.07118, last: 1
data: -0.320084, last: 1
data: -1.94881, last: 1
data: -2.16293, last: 1
data: 0.252579, last: 1
data: -0.583206, last: 1
data: -3.11186, last: 1
data: 2.53444, last: 1
data: -2.70502, last: 1
data: -1.77963, last: 1
data: -0.889023, last: 1
data: 0.764297, last: 1
data: -1.05089, last: 1
data: -2.16878, last: 1
data: -4.20445, last: 1
data: -5.47028, last: 1
data: -1.10556, last: 1
data: 3.17215, last: 1
data: -3.51784, last: 1
data: 1.46495, last: 1
data: 0.735229, last: 1
data: 1.10614, last: 1
data: -0.619492, last: 1
data: 3.57426, last: 1
data: -4.22488, last: 1
data: -2.47141, last: 1
data: 3.40479, last: 1
data: -4.14473, last: 1
data: -4.06174, last: 1
data: 4.25812, last: 1
data: 5.05862, last: 1
data: -0.136703, last: 1
data: -1.74414, last: 1
data: -0.472122, last: 1
data: -1.79004, last: 1
data: -4.77156, last: 1
data: -1.04401, last: 1
data: -1.98018, last: 1
data: -0.136887, last: 1
data: 0.328232, last: 1
data: 6.49295, last: 1
data: 0.0475464, last: 1
data: 0.233414, last: 1
data: 3.95654, last: 1
data: -1.04895, last: 1
data: -0.535095, last: 1
data: -1.66072, last: 1
data: -1.14917, last: 1
data: 2.71071, last: 1
data: -3.88147, last: 1
data: 0.299652, last: 1
data: -3.16212, last: 1
data: -0.352661, last: 1
data: 1.72864, last: 1
data: 3.9884, last: 1
data: -1.36037, last: 1
data: -3.42876, last: 1
data: 0.641693, last: 1
data: -3.85295, last: 1
data: -2.36058, last: 1
data: 1.27126, last: 1
data: 0.438156, last: 1
data: -3.48071, last: 1
data: -0.562408, last: 1
data: 5.1833, last: 1
data: -2.6644, last: 1
data: -1.3808, last: 1
data: -4.05614, last: 1
data: 0.708344, last: 1
data: 2.5598, last: 1
data: -4.05148, last: 1
data: -2.2291, last: 1
data: -0.803238, last: 1
data: 1.58301, last: 1
data: -3.30261, last: 1
data: -2.95795, last: 1
data: 0.806534, last: 1
data: 1.17938, last: 1
data: 2.37424, last: 1
data: -1.50002, last: 1
data: 1.81976, last: 1
data: 1.80002, last: 1
data: 2.49669, last: 1
data: -3.35588, last: 1
data: 1.52995, last: 1
data: -2.8035, last: 1
data: 5.60286, last: 1
data: 0.394958, last: 1
data: -3.48071, last: 1
data: 3.21233, last: 1
data: 1.97351, last: 1
data: 0.629349, last: 1
data: 3.45801, last: 1
data: 2.39771, last: 1
data: 3.10527, last: 1
data: 4.03444, last: 1
data: -1.42715, last: 1
data: 2.77888, last: 1
data: -0.566025, last: 1
data: -2.46425, last: 1
data: 2.28088, last: 1
data: -2.49721, last: 1
data: 5.87311, last: 1
data: 2.63844, last: 1
data: -0.691452, last: 1
data: 1.79936, last: 1
data: -1.10611, last: 1
data: 7.2229, last: 1
data: -3.42876, last: 1
data: 9.1801, last: 1
data: -1.63654, last: 1
data: -2.43279, last: 1
data: -0.931946, last: 1
data: 1.48273, last: 1
data: -2.02655, last: 1
data: 3.69473, last: 1
data: 1.86191, last: 1
data: 2.18402, last: 1
data: -1.94397, last: 1
data: -1.383, last: 1
data: -4.24623, last: 1
data: -0.193985, last: 1
data: 3.24063, last: 1
data: 1.09369, last: 1
data: 0.480362, last: 1
data: 3.35573, last: 1
data: 0.191193, last: 1
data: 0.260635, last: 1
data: -4.76045, last: 1
data: -2.62059, last: 1
data: 1.91342, last: 1
data: 2.99139, last: 1
data: -2.25722, last: 1
data: 0.060791, last: 1
data: 2.90894, last: 1
data: -1.11386, last: 1
data: -1.2618, last: 1
data: -3.74626, last: 1
data: -3.05952, last: 1
data: 7.88313, last: 1
data: 3.19261, last: 1
data: -1.46219, last: 1
data: 3.07623, last: 1
data: 5.00084, last: 1
data: 1.44379, last: 1
data: -1.16139, last: 1
data: -0.135071, last: 1
data: 0.446854, last: 1
data: -1.34135, last: 1
data: -0.54689, last: 1
data: -4.03938, last: 1
data: -2.24951, last: 1
data: -0.480438, last: 1
data: 0.289032, last: 1
data: 8.35155, last: 1
data: -4.2225, last: 1
data: -3.08136, last: 1
data: 0.685669, last: 1
data: 1.44615, last: 1
data: -0.0661163, last: 1
data: 1.9129, last: 1
data: 3.93394, last: 1
data: -3.24773, last: 1
data: -3.98042, last: 1
data: -1.09305, last: 1
data: 6.67075, last: 1
data: 0.330536, last: 1
data: 2.12059, last: 1
data: 2.13359, last: 1
data: 0.85463, last: 1
data: 7.93018, last: 1
data: 0.0720673, last: 1
data: -2.72169, last: 1
data: -1.1736, last: 1
data: 0.538803, last: 1
data: 6.14536, last: 1
data: -4.41951, last: 1
data: -3.22163, last: 1
data: 1.20766, last: 1
data: 3.76393, last: 1
data: 1.22792, last: 1
data: -0.229706, last: 1
data: 2.20882, last: 1
data: 2.09033, last: 1
data: 2.33386, last: 1
data: 1.26939, last: 1
data: -2.27995, last: 1
data: 3.57806, last: 1
data: -0.594925, last: 1
data: 4.31055, last: 1
data: -0.605972, last: 1
data: 4.75514, last: 1
data: -4.84808, last: 1
data: 1.04466, last: 1
